2025-01-14;Budapest;-1.1;80;5.4;3.7
2025-01-14;Szeged;2.1;96;0.8;2.1
2025-01-14;Debrecen;3.5;94;7.8;0.0
2025-01-14;Pécs;-3.6;86;4.9;0.0
2025-01-14;Szombathely;-4.8;80;6.1;0.0
2025-01-15;Miskolc;1.0;56;8.8;0.0
2025-01-15;Eger;-8.8;66;4.6;0.0
2025-01-15;Győr;-6.5;63;6.2;1.9
2025-01-15;Budapest;-1.9;70;5.1;0.0
2025-01-15;Szeged;3.0;59;4.1;0.0
2025-01-15;Debrecen;-4.9;76;4.1;0.0
2025-01-15;Pécs;0.3;93;4.6;0.0
2025-01-15;Szombathely;-0.5;59;2.7;10.2
2025-01-16;Miskolc;-5.0;73;0;0.0
2025-01-16;Eger;-2.8;50;8.9;4.7
2025-01-16;Győr;-0.6;80;5.2;6.9
2025-01-16;Budapest;1.3;86;1.5;0.0
2025-01-16;Szeged;1.1;67;7.5;0.0
2025-01-16;Debrecen;-1.4;69;9.4;0.0
2025-01-16;Pécs;-3.1;74;1.5;0.0
2025-01-16;Szombathely;-2.1;71;5.2;9.2
2025-01-17;Miskolc;-4.0;83;1.9;0.0
2025-01-17;Eger;-5.1;55;5.6;2.2
2025-01-17;Győr;0.4;77;1.5;0.0
2025-01-17;Budapest;-5.4;87;6.4;2.2
2025-01-17;Szeged;-0.0;61;3.5;0.9
2025-01-17;Debrecen;2.4;67;1.7;0.0
2025-01-17;Pécs;1.1;67;3.9;0.0
2025-01-17;Szombathely;-0.8;77;3.5;0.0
2025-01-18;Miskolc;-6.3;73;5.0;0.0
2025-01-18;Eger;0.0;61;0.1;0.0
2025-01-18;Győr;3.1;68;2.5;0.0
2025-01-18;Budapest;-1.2;78;1.5;1.4
2025-01-18;Szeged;1.8;77;4.0;4.3
2025-01-18;Debrecen;-6.4;83;4.4;16.0
2025-01-18;Pécs;-2.7;68;2.7;0.0
2025-01-18;Szombathely;-7.6;95;3.6;1.3
2025-01-19;Miskolc;-2.8;91;6.3;1.6
2025-01-19;Eger;-3.2;51;0;7.6
2025-01-19;Győr;-10.6;81;2.4;3.6
2025-01-19;Budapest;-1.9;70;4.8;0.0
2025-01-19;Szeged;-3.6;85;1.9;7.8
2025-01-19;Debrecen;-0.7;90;9.1;0.0
2025-01-19;Pécs;-2.8;63;3.2;0.0
2025-01-19;Szombathely;4.3;81;4.7;0.0
2025-01-20;Miskolc;-0.0;75;1.1;0.0
2025-01-20;Eger;-0.3;71;6.3;0.0
2025-01-20;Győr;1.8;58;4.4;0.0
2025-01-20;Budapest;-3.5;66;11.8;0.0
2025-01-20;Szeged;-2.1;69;4.7;0.0
2025-01-20;Debrecen;1.7;78;1.2;0.0
2025-01-20;Pécs;0.4;70;4.1;0.0
2025-01-20;Szombathely;1.0;55;2.8;0.0
2025-01-21;Miskolc;-7.9;63;4.6;0.0
2025-01-21;Eger;-0.7;70;5.1;0.0
2025-01-21;Győr;-4.9;61;0.9;0.0
2025-01-21;Budapest;3.9;80;6.1;0.0
2025-01-21;Szeged;4.6;64;1.8;0.0
2025-01-21;Debrecen;-1.6;69;4.5;0.0
2025-01-21;Pécs;2.5;68;4.3;0.0
2025-01-21;Szombathely;-7.2;72;7.0;0.0
2025-01-22;Miskolc;-7.6;67;3.2;0.0
2025-01-22;Eger;3.4;70;4.3;13.8
2025-01-22;Győr;-2.5;76;3.5;0.0
2025-01-22;Budapest;2.7;90;5.6;1.7
2025-01-22;Szeged;-1.0;57;4.8;2.5
2025-01-22;Debrecen;3.1;73;4.2;0.0
2025-01-22;Pécs;-1.9;66;7.3;0.0
2025-01-22;Szombathely;-2.1;78;5.1;0.0
2025-01-23;Miskolc;-1.0;60;5.3;0.0
2025-01-23;Eger;-1.9;94;3.7;5.1
2025-01-23;Győr;-4.7;50;2.4;1.6
2025-01-23;Budapest;-4.0;67;3.0;5.1
2025-01-23;Szeged;-2.1;89;6.8;3.3
2025-01-23;Debrecen;-3.5;81;5.7;0.0
2025-01-23;Pécs;2.9;74;3.9;0.0
2025-01-23;Szombathely;-2.3;56;0.4;0.0
2025-01-24;Miskolc;4.8;78;6.7;2.3
2025-01-24;Eger;-3.5;57;7.7;0.0
2025-01-24;Győr;-5.0;87;3.6;2.9
2025-01-24;Budapest;-0.5;61;7.3;2.3
2025-01-24;Szeged;-2.0;83;7.1;0.0
2025-01-24;Debrecen;-5.0;54;4.8;0.0
2025-01-24;Pécs;4.6;62;3.0;0.0
2025-01-24;Szombathely;-2.4;82;3.6;0.0
2025-01-25;Miskolc;-3.9;74;5.0;0.0
2025-01-25;Eger;-4.3;93;7.5;0.0
2025-01-25;Győr;-1.0;38;5.5;0.0
2025-01-25;Budapest;-6.9;77;3.4;10.0
2025-01-25;Szeged;3.9;78;7.6;0.0
2025-01-25;Debrecen;2.4;73;1.1;8.2
2025-01-25;Pécs;3.7;70;4.7;0.0
2025-01-25;Szombathely;0.7;70;5.7;0.0
2025-01-26;Miskolc;-0.3;51;5.3;0.0
2025-01-26;Eger;2.1;68;2.8;3.5
2025-01-26;Győr;0.5;75;3.6;4.5
2025-01-26;Budapest;-9.4;59;3.1;0.0
2025-01-26;Szeged;-4.2;61;4.8;0.0
2025-01-26;Debrecen;-1.3;68;4.8;0.0
2025-01-26;Pécs;-0.5;62;5.4;0.0
2025-01-26;Szombathely;-0.2;67;5.6;17.4
2025-01-27;Miskolc;1.4;79;7.4;0.0
2025-01-27;Eger;-9.3;68;4.7;1.0
2025-01-27;Győr;0.9;67;6.3;0.0
2025-01-27;Budapest;-0.6;61;7.6;0.0
2025-01-27;Szeged;-6.4;66;7.2;2.0
2025-01-27;Debrecen;-4.8;96;2.6;6.0
2025-01-27;Pécs;3.0;79;5.9;0.0
2025-01-27;Szombathely;-2.9;85;4.8;3.7
2025-01-28;Miskolc;2.9;46;5.0;12.6
2025-01-28;Eger;-2.3;83;1.5;5.2
2025-01-28;Győr;-1.0;53;2.0;0.0
2025-01-28;Budapest;0.4;48;6.1;3.1
2025-01-28;Szeged;-1.8;73;4.5;0.0
2025-01-28;Debrecen;2.7;71;0;5.5
2025-01-28;Pécs;4.8;73;4.6;0.0
2025-01-28;Szombathely;-3.3;73;4.8;0.0
2025-01-29;Miskolc;-4.4;64;3.4;0.0
2025-01-29;Eger;2.5;75;4.8;0.0
2025-01-29;Győr;-5.7;68;4.0;1.8
2025-01-29;Budapest;-4.7;91;2.8;0.0
2025-01-29;Szeged;-3.2;59;3.8;0.0
2025-01-29;Debrecen;3.5;96;5.8;6.4
2025-01-29;Pécs;-0.4;78;5.8;1.8
2025-01-29;Szombathely;-2.3;74;3.0;8.1
2025-01-30;Miskolc;-4.5;73;3.6;0.0
2025-01-30;Eger;-2.4;55;7.1;0.0
2025-01-30;Győr;-2.4;88;0;0.0
2025-01-30;Budapest;-1.0;79;4.6;0.0
2025-01-30;Szeged;-1.7;73;3.2;0.0
2025-01-30;Debrecen;2.2;88;4.7;12.6
2025-01-30;Pécs;-0.8;61;5.4;0.0
2025-01-30;Szombathely;-5.3;69;0.5;0.0
2025-01-31;Miskolc;0.1;79;3.6;5.5
2025-01-31;Eger;-7.8;64;4.0;0.0
2025-01-31;Győr;-1.7;44;4.5;2.1
2025-01-31;Budapest;-0.7;65;6.2;0.0
2025-01-31;Szeged;-4.0;85;5.0;0.0
2025-01-31;Debrecen;-8.7;83;6.3;0.0
2025-01-31;Pécs;-1.1;79;1.8;0.0
2025-01-31;Szombathely;-0.9;85;3.6;6.2
2025-02-01;Miskolc;-0.5;74;4.4;1.2
2025-02-01;Eger;-5.2;82;6.7;0.0
2025-02-01;Győr;-0.6;74;2.4;0.0
2025-02-01;Budapest;-7.8;90;5.2;0.0
2025-02-01;Szeged;-1.1;62;4.0;2.9
2025-02-01;Debrecen;3.5;63;2.9;0.0
2025-02-01;Pécs;-5.0;76;4.4;0.0
2025-02-01;Szombathely;1.5;77;2.1;2.7
2025-02-02;Miskolc;-4.6;82;2.7;6.4
2025-02-02;Eger;-5.6;98;5.7;0.3
2025-02-02;Győr;0.2;58;4.7;0.0
2025-02-02;Budapest;-5.4;67;5.5;0.4
2025-02-02;Szeged;-9.9;100;5.0;1.9
2025-02-02;Debrecen;-1.3;58;2.9;0.0
2025-02-02;Pécs;-1.6;48;3.5;0.0
2025-02-02;Szombathely;-1.9;59;3.8;0.0
2025-02-03;Miskolc;-1.0;63;4.3;3.0
2025-02-03;Eger;0.6;71;3.1;0.0
2025-02-03;Győr;-2.1;47;2.8;0.0
2025-02-03;Budapest;1.6;87;2.5;0.0
2025-02-03;Szeged;-4.0;75;0.3;0.0
2025-02-03;Debrecen;-4.9;51;3.3;0.0
2025-02-03;Pécs;-2.5;68;4.1;0.0
2025-02-03;Szombathely;1.3;82;5.4;5.6
2025-02-04;Miskolc;-1.4;46;4.5;0.0
2025-02-04;Eger;-2.6;70;7.1;0.4
2025-02-04;Győr;-5.4;38;7.3;3.4
2025-02-04;Budapest;4.6;70;3.1;6.3
2025-02-04;Szeged;5.5;77;2.7;0.0
2025-02-04;Debrecen;1.3;50;5.6;0.0
2025-02-04;Pécs;-2.7;72;5.8;3.1
2025-02-04;Szombathely;4.1;62;5.9;0.0
2025-02-05;Miskolc;-10.1;56;5.8;0.0
2025-02-05;Eger;-0.3;48;2.3;0.0
2025-02-05;Győr;1.0;61;3.3;0.0
2025-02-05;Budapest;2.0;85;7.5;4.8
2025-02-05;Szeged;-1.5;68;3.9;0.0
2025-02-05;Debrecen;-0.1;48;6.0;0.0
2025-02-05;Pécs;9.0;54;4.3;1.3
2025-02-05;Szombathely;-10.0;82;0.9;0.0
2025-02-06;Miskolc;5.3;54;0.2;0.0
2025-02-06;Eger;-3.7;73;3.7;0.0
2025-02-06;Győr;3.4;66;3.9;2.4
2025-02-06;Budapest;-5.3;65;0;0.0
2025-02-06;Szeged;-2.8;75;9.0;1.1
2025-02-06;Debrecen;-10.6;90;6.1;2.7
2025-02-06;Pécs;-1.5;88;0.2;2.6
2025-02-06;Szombathely;-2.0;46;6.4;2.6
2025-02-07;Miskolc;-6.4;51;7.4;0.0
2025-02-07;Eger;-0.8;79;5.9;7.5
2025-02-07;Győr;2.9;89;4.0;0.0
2025-02-07;Budapest;-3.7;92;0.2;0.7
2025-02-07;Szeged;0.4;79;2.6;0.0
2025-02-07;Debrecen;-0.3;57;2.6;0.0
2025-02-07;Pécs;-1.8;65;3.7;0.0
2025-02-07;Szombathely;1.1;50;4.6;0.0
2025-02-08;Miskolc;-4.9;82;5.1;10.0
2025-02-08;Eger;-0.8;82;3.8;1.1
2025-02-08;Győr;-1.7;77;3.0;4.3
2025-02-08;Budapest;-6.1;59;4.4;0.0
2025-02-08;Szeged;-1.2;85;7.3;0.0
2025-02-08;Debrecen;-5.8;73;2.4;0.0
2025-02-08;Pécs;-3.6;80;0.1;0.0
2025-02-08;Szombathely;3.5;70;2.1;2.5
2025-02-09;Miskolc;-4.2;68;5.1;6.2
2025-02-09;Eger;3.2;70;3.9;8.3
2025-02-09;Győr;-0.4;56;2.6;0.0
2025-02-09;Budapest;-4.3;74;5.5;0.0
2025-02-09;Szeged;1.7;65;5.8;0.0
2025-02-09;Debrecen;-9.3;76;7.9;3.4
2025-02-09;Pécs;1.3;80;4.7;0.0
2025-02-09;Szombathely;5.0;71;5.4;7.1
2025-02-10;Miskolc;-2.3;62;5.0;10.3
2025-02-10;Eger;-1.0;94;4.6;0.0
2025-02-10;Győr;2.7;87;4.6;0.0
2025-02-10;Budapest;-2.9;67;6.1;0.0
2025-02-10;Szeged;3.0;73;4.7;4.1
2025-02-10;Debrecen;1.2;98;7.5;0.0
2025-02-10;Pécs;-8.4;74;2.5;0.0
2025-02-10;Szombathely;-1.8;59;4.2;0.0
2025-02-11;Miskolc;-3.7;70;5.2;0.0
2025-02-11;Eger;8.3;73;6.4;0.0
2025-02-11;Győr;-2.8;63;6.5;0.0
2025-02-11;Budapest;-9.8;83;8.2;0.0
2025-02-11;Szeged;0.1;78;2.3;5.4
2025-02-11;Debrecen;-4.3;72;2.5;0.0
2025-02-11;Pécs;-1.4;77;2.9;0.0
2025-02-11;Szombathely;3.2;90;4.3;11.7
2025-02-12;Miskolc;-4.0;88;2.6;0.0
2025-02-12;Eger;3.7;95;0;0.0
2025-02-12;Győr;3.9;83;1.5;0.0
2025-02-12;Budapest;4.0;71;2.8;0.0
2025-02-12;Szeged;1.3;71;2.9;4.3
2025-02-12;Debrecen;-0.3;60;3.5;0.0
2025-02-12;Pécs;-3.0;75;7.2;0.0
2025-02-12;Szombathely;-3.7;63;2.7;1.3
2025-02-13;Miskolc;-0.4;87;3.6;0.0
2025-02-13;Eger;-5.9;44;5.4;8.8
2025-02-13;Győr;2.4;82;4.4;0.0
2025-02-13;Budapest;-0.7;74;4.9;2.6
2025-02-13;Szeged;-1.3;58;3.8;0.0
2025-02-13;Debrecen;-0.1;78;6.0;0.0
2025-02-13;Pécs;0.7;88;5.9;2.5
2025-02-13;Szombathely;-2.3;64;5.2;0.0
2025-02-14;Miskolc;-2.6;67;6.3;0.0
2025-02-14;Eger;3.5;71;5.3;5.8
2025-02-14;Győr;-3.6;90;2.6;4.2
2025-02-14;Budapest;-1.8;79;0;0.0
2025-02-14;Szeged;1.1;65;6.6;0.0
2025-02-14;Debrecen;5.3;75;3.7;0.0
2025-02-14;Pécs;-5.1;78;2.9;0.0
2025-02-14;Szombathely;3.0;61;3.4;0.0
2025-02-15;Miskolc;-4.9;73;1.4;14.7
2025-02-15;Eger;-1.9;93;2.7;4.4
2025-02-15;Győr;-2.3;57;2.2;0.0
2025-02-15;Budapest;1.2;63;6.1;9.0
2025-02-15;Szeged;-11.6;56;6.3;0.0
2025-02-15;Debrecen;-2.5;71;3.9;0.0
2025-02-15;Pécs;-0.3;71;3.8;0.0
2025-02-15;Szombathely;0.7;71;9.4;0.0
2025-02-16;Miskolc;1.3;74;3.5;2.1
2025-02-16;Eger;-1.1;93;3.4;27.3
2025-02-16;Győr;-3.2;61;0;0.4
2025-02-16;Budapest;1.2;83;7.3;1.2
2025-02-16;Szeged;1.3;68;3.7;0.0
2025-02-16;Debrecen;-2.0;38;2.4;0.0
2025-02-16;Pécs;-0.3;70;6.5;0.0
2025-02-16;Szombathely;-6.8;65;0;0.0
2025-02-17;Miskolc;2.7;67;6.4;3.8
2025-02-17;Eger;-2.5;76;6.8;0.0
2025-02-17;Győr;-0.4;49;6.0;0.0
2025-02-17;Budapest;0.1;63;6.7;5.4
2025-02-17;Szeged;1.9;75;4.0;0.0
2025-02-17;Debrecen;-3.3;92;3.4;1.8
2025-02-17;Pécs;5.5;81;4.3;0.6
2025-02-17;Szombathely;6.4;74;5.3;0.0
2025-02-18;Miskolc;-1.0;79;5.3;0.0
2025-02-18;Eger;-2.6;68;2.5;0.0
2025-02-18;Győr;-3.1;66;2.6;5.0
2025-02-18;Budapest;-3.0;68;2.2;8.2
2025-02-18;Szeged;4.0;53;7.5;0.0
2025-02-18;Debrecen;2.6;69;4.3;0.0
2025-02-18;Pécs;-0.9;65;6.2;0.0
2025-02-18;Szombathely;3.3;60;6.3;0.0
2025-02-19;Miskolc;-2.9;55;4.4;0.0
2025-02-19;Eger;-1.2;63;7.1;0.0
2025-02-19;Győr;2.7;66;2.8;0.0
2025-02-19;Budapest;0.8;76;1.8;0.0
2025-02-19;Szeged;-2.5;76;5.1;0.0
2025-02-19;Debrecen;-3.1;62;7.2;0.0
2025-02-19;Pécs;7.9;67;4.6;0.0
2025-02-19;Szombathely;-8.3;53;6.1;3.4
2025-02-20;Miskolc;-9.5;69;8.7;1.7
2025-02-20;Eger;-7.1;72;3.0;0.0
2025-02-20;Győr;9.6;64;2.8;4.0
2025-02-20;Budapest;6.3;78;4.2;2.5
2025-02-20;Szeged;1.2;80;5.7;4.2
2025-02-20;Debrecen;0.9;54;4.8;13.9
2025-02-20;Pécs;0.7;66;6.9;0.0
2025-02-20;Szombathely;4.2;75;0;9.1
2025-02-21;Miskolc;-2.2;74;0.4;0.0
2025-02-21;Eger;-0.2;74;7.3;3.1
2025-02-21;Győr;2.5;57;4.3;1.2
2025-02-21;Budapest;-7.7;75;6.6;0.0
2025-02-21;Szeged;-1.1;61;3.7;0.4
2025-02-21;Debrecen;3.1;65;4.8;0.8
2025-02-21;Pécs;6.6;86;4.3;0.0
2025-02-21;Szombathely;-0.7;61;3.2;0.0
2025-02-22;Miskolc;-10.3;74;1.0;0.0
2025-02-22;Eger;3.1;71;7.5;0.0
2025-02-22;Győr;1.6;59;2.4;0.0
2025-02-22;Budapest;3.6;60;3.7;3.2
2025-02-22;Szeged;3.2;80;7.0;0.0
2025-02-22;Debrecen;-2.4;79;0.8;0.0
2025-02-22;Pécs;3.7;74;6.1;0.0
2025-02-22;Szombathely;2.9;86;2.0;0.0
2025-02-23;Miskolc;-2.5;80;5.4;0.0
2025-02-23;Eger;-4.7;70;4.5;0.0
2025-02-23;Győr;-2.8;59;3.8;2.1
2025-02-23;Budapest;1.5;88;6.3;3.7
2025-02-23;Szeged;6.9;68;4.4;9.2
2025-02-23;Debrecen;6.7;67;4.4;0.0
2025-02-23;Pécs;7.1;98;1.1;0.0
2025-02-23;Szombathely;-5.8;76;4.1;9.8
2025-02-24;Miskolc;8.2;76;4.1;1.1
2025-02-24;Eger;5.0;71;6.2;0.0
2025-02-24;Győr;2.2;64;4.9;0.0
2025-02-24;Budapest;-2.6;72;1.7;7.5
2025-02-24;Szeged;6.2;62;3.9;0.0
2025-02-24;Debrecen;3.6;66;4.8;0.0
2025-02-24;Pécs;-7.1;52;3.5;0.0
2025-02-24;Szombathely;2.5;70;4.9;0.0
2025-02-25;Miskolc;-2.3;50;1.4;0.0
2025-02-25;Eger;-3.0;50;7.6;0.0
2025-02-25;Győr;-1.2;81;1.8;1.8
2025-02-25;Budapest;2.4;67;2.6;0.0
2025-02-25;Szeged;7.4;46;2.2;0.0
2025-02-25;Debrecen;-3.5;81;10.6;0.0
2025-02-25;Pécs;0.3;82;3.9;0.0
2025-02-25;Szombathely;-0.5;77;6.1;0.0
2025-02-26;Miskolc;0.3;71;7.1;0.0
2025-02-26;Eger;-0.9;74;9.4;0.0
2025-02-26;Győr;-4.8;57;5.5;5.5
2025-02-26;Budapest;2.6;83;7.6;3.4
2025-02-26;Szeged;1.7;59;2.6;0.0
2025-02-26;Debrecen;-1.8;91;7.1;10.2
2025-02-26;Pécs;-2.3;69;5.9;0.0
2025-02-26;Szombathely;-2.9;78;2.0;1.5
2025-02-27;Miskolc;-3.6;69;2.8;3.2
2025-02-27;Eger;0.5;84;3.8;6.3
2025-02-27;Győr;-9.0;41;1.2;2.7
2025-02-27;Budapest;-2.3;59;3.1;0.0
2025-02-27;Szeged;-2.3;86;6.7;0.0
2025-02-27;Debrecen;-3.4;87;0.8;0.0
2025-02-27;Pécs;-3.7;89;6.6;2.7
2025-02-27;Szombathely;8.3;78;3.2;0.0
2025-02-28;Miskolc;-0.1;88;8.3;4.5
2025-02-28;Eger;-0.3;63;2.9;1.4
2025-02-28;Győr;1.5;71;7.6;0.7
2025-02-28;Budapest;2.5;70;7.8;0.0
2025-02-28;Szeged;2.9;54;3.7;0.0
2025-02-28;Debrecen;0.2;70;2.3;0.0
2025-02-28;Pécs;4.3;53;1.8;0.0
2025-02-28;Szombathely;5.1;64;2.2;0.0
2025-03-01;Miskolc;1.7;79;6.0;0.0
2025-03-01;Eger;-5.2;78;6.3;0.0
2025-03-01;Győr;6.8;60;4.5;0.8
2025-03-01;Budapest;3.1;63;4.3;0.0
2025-03-01;Szeged;1.0;84;5.0;0.0
2025-03-01;Debrecen;-5.1;55;2.0;0.0
2025-03-01;Pécs;1.1;80;2.7;0.0
2025-03-01;Szombathely;3.3;78;3.7;4.2
2025-03-02;Miskolc;-1.7;91;3.8;0.0
2025-03-02;Eger;-1.5;59;6.4;0.0
2025-03-02;Győr;2.1;81;2.7;9.6
2025-03-02;Budapest;0.2;58;6.0;0.0
2025-03-02;Szeged;1.0;77;5.4;0.0
2025-03-02;Debrecen;-1.9;81;2.2;0.0
2025-03-02;Pécs;-0.4;70;4.5;2.8
2025-03-02;Szombathely;0.6;73;6.0;11.4
2025-03-03;Miskolc;-2.4;82;8.5;15.0
2025-03-03;Eger;-3.6;63;3.9;0.0
2025-03-03;Győr;-0.4;61;5.9;0.0
2025-03-03;Budapest;3.7;57;3.3;17.5
2025-03-03;Szeged;6.9;77;4.2;7.9
2025-03-03;Debrecen;3.6;72;7.7;0.0
2025-03-03;Pécs;6.9;76;3.2;0.0
2025-03-03;Szombathely;0.6;74;3.5;4.8
2025-03-04;Miskolc;1.0;87;2.0;0.0
2025-03-04;Eger;-1.3;74;2.2;1.7
2025-03-04;Győr;3.7;75;2.7;0.0
2025-03-04;Budapest;1.2;57;2.9;1.0
2025-03-04;Szeged;2.9;64;5.3;0.0
2025-03-04;Debrecen;-3.9;92;4.2;0.0
2025-03-04;Pécs;-0.2;72;1.4;2.5
2025-03-04;Szombathely;1.0;72;6.0;0.0
2025-03-05;Miskolc;-1.0;84;9.7;0.0
2025-03-05;Eger;-0.4;58;9.8;0.0
2025-03-05;Győr;2.5;75;2.4;3.8
2025-03-05;Budapest;3.4;64;3.8;4.5
2025-03-05;Szeged;1.0;70;3.2;0.0
2025-03-05;Debrecen;5.9;75;5.3;11.3
2025-03-05;Pécs;0.6;67;10.4;11.4
2025-03-05;Szombathely;-1.4;68;9.5;0.0
2025-03-06;Miskolc;2.6;63;5.5;0.0
2025-03-06;Eger;3.6;71;1.7;0.0
2025-03-06;Győr;-1.1;79;4.4;2.9
2025-03-06;Budapest;-1.5;92;3.6;0.0
2025-03-06;Szeged;2.1;64;3.8;0.0
2025-03-06;Debrecen;-1.8;62;7.9;0.0
2025-03-06;Pécs;0.1;69;4.8;1.0
2025-03-06;Szombathely;5.8;65;6.5;4.1
2025-03-07;Miskolc;6.0;77;2.3;0.0
2025-03-07;Eger;-6.3;68;7.3;0.0
2025-03-07;Győr;6.3;82;3.8;1.0
2025-03-07;Budapest;5.9;71;2.2;3.5
